SN:3K430000008886 BD:May 20 2019 VC:1ab9a44 MD5:50c6fd04a1a6342295cf0664ae3c5ec3
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd, Temp_Status_mA,Analyzer_Status_mA,       Fit_Flag,      MIU_VALVE,       MIU_DESC
28/09/2022 12:10:18.346, 28/09/2022 12:10:18.139, 2.00220e+0, 0.00000e+0, 4.22120e+2, 0.00000e+0, 1.26341e+4, 0.00000e+0, 2.02819e+0, 0.00000e+0, 4.27521e+2, 0.00000e+0, 5.03505e+2, 0.00000e+0, 1.77345e+1, 0.00000e+0, 1.88918e+1, 0.00000e+0, 3.25604e+0, 0.00000e+0, 2.81285e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10688e+0, 0.00000e+0, 1.00459e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:19.342, 28/09/2022 12:10:19.133, 2.00198e+0, 0.00000e+0, 4.22962e+2, 0.00000e+0, 1.26133e+4, 0.00000e+0, 2.02778e+0, 0.00000e+0, 4.28365e+2, 0.00000e+0, 5.03467e+2, 0.00000e+0, 1.77347e+1, 0.00000e+0, 1.88933e+1, 0.00000e+0, 3.25618e+0, 0.00000e+0, 2.81258e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10842e+0, 0.00000e+0, 1.00561e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:20.336, 28/09/2022 12:10:20.128, 2.00267e+0, 0.00000e+0, 4.23142e+2, 0.00000e+0, 1.25496e+4, 0.00000e+0, 2.02742e+0, 0.00000e+0, 4.28520e+2, 0.00000e+0, 5.03399e+2, 0.00000e+0, 1.77356e+1, 0.00000e+0, 1.88962e+1, 0.00000e+0, 3.25592e+0, 0.00000e+0, 2.81254e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10813e+0, 0.00000e+0, 1.00542e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:21.332, 28/09/2022 12:10:21.122, 2.00139e+0, 0.00000e+0, 4.22899e+2, 0.00000e+0, 1.26504e+4, 0.00000e+0, 2.02833e+0, 0.00000e+0, 4.28317e+2, 0.00000e+0, 5.03535e+2, 0.00000e+0, 1.77363e+1, 0.00000e+0, 1.88919e+1, 0.00000e+0, 3.25644e+0, 0.00000e+0, 2.81245e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10772e+0, 0.00000e+0, 1.00515e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:22.327, 28/09/2022 12:10:22.116, 2.00179e+0, 0.00000e+0, 4.22726e+2, 0.00000e+0, 1.25777e+4, 0.00000e+0, 2.02688e+0, 0.00000e+0, 4.28111e+2, 0.00000e+0, 5.03481e+2, 0.00000e+0, 1.77376e+1, 0.00000e+0, 1.88954e+1, 0.00000e+0, 3.25598e+0, 0.00000e+0, 2.81258e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10825e+0, 0.00000e+0, 1.00550e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:23.324, 28/09/2022 12:10:23.112, 2.00278e+0, 0.00000e+0, 4.22453e+2, 0.00000e+0, 1.26017e+4, 0.00000e+0, 2.02733e+0, 0.00000e+0, 4.27845e+2, 0.00000e+0, 5.03520e+2, 0.00000e+0, 1.77327e+1, 0.00000e+0, 1.88946e+1, 0.00000e+0, 3.25606e+0, 0.00000e+0, 2.81252e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10843e+0, 0.00000e+0, 1.00562e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:24.319, 28/09/2022 12:10:24.106, 2.00160e+0, 0.00000e+0, 4.22965e+2, 0.00000e+0, 1.26183e+4, 0.00000e+0, 2.02838e+0, 0.00000e+0, 4.28371e+2, 0.00000e+0, 5.03458e+2, 0.00000e+0, 1.77398e+1, 0.00000e+0, 1.88997e+1, 0.00000e+0, 3.25606e+0, 0.00000e+0, 2.81278e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10748e+0, 0.00000e+0, 1.00498e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:25.313, 28/09/2022 12:10:25.100, 2.00232e+0, 0.00000e+0, 4.23466e+2, 0.00000e+0, 1.26799e+4, 0.00000e+0, 2.02731e+0, 0.00000e+0, 4.28904e+2, 0.00000e+0, 5.03420e+2, 0.00000e+0, 1.77404e+1, 0.00000e+0, 1.88962e+1, 0.00000e+0, 3.25638e+0, 0.00000e+0, 2.81275e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10816e+0, 0.00000e+0, 1.00544e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:26.312, 28/09/2022 12:10:26.101, 2.00172e+0, 0.00000e+0, 4.23275e+2, 0.00000e+0, 1.26253e+4, 0.00000e+0, 2.02792e+0, 0.00000e+0, 4.28687e+2, 0.00000e+0, 5.03620e+2, 0.00000e+0, 1.77423e+1, 0.00000e+0, 1.88967e+1, 0.00000e+0, 3.25597e+0, 0.00000e+0, 2.81271e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10785e+0, 0.00000e+0, 1.00523e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:27.308, 28/09/2022 12:10:27.096, 2.00214e+0, 0.00000e+0, 4.23189e+2, 0.00000e+0, 1.26569e+4, 0.00000e+0, 2.02738e+0, 0.00000e+0, 4.28614e+2, 0.00000e+0, 5.03480e+2, 0.00000e+0, 1.77432e+1, 0.00000e+0, 1.88960e+1, 0.00000e+0, 3.25644e+0, 0.00000e+0, 2.81295e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10605e+0, 0.00000e+0, 1.00403e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:28.302, 28/09/2022 12:10:28.091, 2.00258e+0, 0.00000e+0, 4.23859e+2, 0.00000e+0, 1.27634e+4, 0.00000e+0, 2.02803e+0, 0.00000e+0, 4.29339e+2, 0.00000e+0, 5.03565e+2, 0.00000e+0, 1.77434e+1, 0.00000e+0, 1.89012e+1, 0.00000e+0, 3.25576e+0, 0.00000e+0, 2.81270e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10590e+0, 0.00000e+0, 1.00393e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:29.295, 28/09/2022 12:10:29.085, 2.00184e+0, 0.00000e+0, 4.24116e+2, 0.00000e+0, 1.27036e+4, 0.00000e+0, 2.02834e+0, 0.00000e+0, 4.29573e+2, 0.00000e+0, 5.03467e+2, 0.00000e+0, 1.77441e+1, 0.00000e+0, 1.88979e+1, 0.00000e+0, 3.25663e+0, 0.00000e+0, 2.81271e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10609e+0, 0.00000e+0, 1.00406e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:30.289, 28/09/2022 12:10:30.080, 2.00194e+0, 0.00000e+0, 4.24133e+2, 0.00000e+0, 1.26682e+4, 0.00000e+0, 2.02753e+0, 0.00000e+0, 4.29575e+2, 0.00000e+0, 5.03524e+2, 0.00000e+0, 1.77452e+1, 0.00000e+0, 1.88958e+1, 0.00000e+0, 3.25622e+0, 0.00000e+0, 2.81274e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10757e+0, 0.00000e+0, 1.00505e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:31.282, 28/09/2022 12:10:31.074, 2.00087e+0, 0.00000e+0, 4.24341e+2, 0.00000e+0, 1.27429e+4, 0.00000e+0, 2.02778e+0, 0.00000e+0, 4.29818e+2, 0.00000e+0, 5.03489e+2, 0.00000e+0, 1.77453e+1, 0.00000e+0, 1.88985e+1, 0.00000e+0, 3.25567e+0, 0.00000e+0, 2.81284e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10718e+0, 0.00000e+0, 1.00479e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:32.297, 28/09/2022 12:10:32.068, 2.00108e+0, 0.00000e+0, 4.24614e+2, 0.00000e+0, 1.27118e+4, 0.00000e+0, 2.02664e+0, 0.00000e+0, 4.30081e+2, 0.00000e+0, 5.03504e+2, 0.00000e+0, 1.77465e+1, 0.00000e+0, 1.89018e+1, 0.00000e+0, 3.25593e+0, 0.00000e+0, 2.81226e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10736e+0, 0.00000e+0, 1.00491e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:33.281, 28/09/2022 12:10:33.063, 2.00174e+0, 0.00000e+0, 4.25318e+2, 0.00000e+0, 1.26911e+4, 0.00000e+0, 2.02680e+0, 0.00000e+0, 4.30785e+2, 0.00000e+0, 5.03442e+2, 0.00000e+0, 1.77476e+1, 0.00000e+0, 1.89028e+1, 0.00000e+0, 3.25609e+0, 0.00000e+0, 2.81211e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10759e+0, 0.00000e+0, 1.00506e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:34.267, 28/09/2022 12:10:34.057, 2.00141e+0, 0.00000e+0, 4.25491e+2, 0.00000e+0, 1.27730e+4, 0.00000e+0, 2.02764e+0, 0.00000e+0, 4.30996e+2, 0.00000e+0, 5.03519e+2, 0.00000e+0, 1.77491e+1, 0.00000e+0, 1.89006e+1, 0.00000e+0, 3.25666e+0, 0.00000e+0, 2.81251e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10738e+0, 0.00000e+0, 1.00492e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:35.264, 28/09/2022 12:10:35.052, 2.00110e+0, 0.00000e+0, 4.24941e+2, 0.00000e+0, 1.27487e+4, 0.00000e+0, 2.02726e+0, 0.00000e+0, 4.30428e+2, 0.00000e+0, 5.03448e+2, 0.00000e+0, 1.77500e+1, 0.00000e+0, 1.89020e+1, 0.00000e+0, 3.25617e+0, 0.00000e+0, 2.81278e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10781e+0, 0.00000e+0, 1.00520e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:36.257, 28/09/2022 12:10:36.046, 2.00177e+0, 0.00000e+0, 4.24925e+2, 0.00000e+0, 1.27587e+4, 0.00000e+0, 2.02697e+0, 0.00000e+0, 4.30416e+2, 0.00000e+0, 5.03437e+2, 0.00000e+0, 1.77506e+1, 0.00000e+0, 1.88987e+1, 0.00000e+0, 3.25588e+0, 0.00000e+0, 2.81270e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10747e+0, 0.00000e+0, 1.00498e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:37.257, 28/09/2022 12:10:37.042, 2.00057e+0, 0.00000e+0, 4.24193e+2, 0.00000e+0, 1.27285e+4, 0.00000e+0, 2.02758e+0, 0.00000e+0, 4.29662e+2, 0.00000e+0, 5.03526e+2, 0.00000e+0, 1.77516e+1, 0.00000e+0, 1.88974e+1, 0.00000e+0, 3.25616e+0, 0.00000e+0, 2.81274e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10747e+0, 0.00000e+0, 1.00498e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:38.253, 28/09/2022 12:10:38.036, 2.00209e+0, 0.00000e+0, 4.24467e+2, 0.00000e+0, 1.27581e+4, 0.00000e+0, 2.02642e+0, 0.00000e+0, 4.29952e+2, 0.00000e+0, 5.03449e+2, 0.00000e+0, 1.77522e+1, 0.00000e+0, 1.89006e+1, 0.00000e+0, 3.25552e+0, 0.00000e+0, 2.81292e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10521e+0, 0.00000e+0, 1.00347e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:39.248, 28/09/2022 12:10:39.030, 2.00164e+0, 0.00000e+0, 4.24560e+2, 0.00000e+0, 1.26922e+4, 0.00000e+0, 2.02783e+0, 0.00000e+0, 4.30017e+2, 0.00000e+0, 5.03460e+2, 0.00000e+0, 1.77529e+1, 0.00000e+0, 1.89005e+1, 0.00000e+0, 3.25632e+0, 0.00000e+0, 2.81278e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10479e+0, 0.00000e+0, 1.00319e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:40.234, 28/09/2022 12:10:40.025, 2.00088e+0, 0.00000e+0, 4.24459e+2, 0.00000e+0, 1.27808e+4, 0.00000e+0, 2.02755e+0, 0.00000e+0, 4.29955e+2, 0.00000e+0, 5.03509e+2, 0.00000e+0, 1.77483e+1, 0.00000e+0, 1.89045e+1, 0.00000e+0, 3.25628e+0, 0.00000e+0, 2.81224e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10519e+0, 0.00000e+0, 1.00346e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:41.229, 28/09/2022 12:10:41.019, 2.00106e+0, 0.00000e+0, 4.23869e+2, 0.00000e+0, 1.26952e+4, 0.00000e+0, 2.02660e+0, 0.00000e+0, 4.29319e+2, 0.00000e+0, 5.03439e+2, 0.00000e+0, 1.77530e+1, 0.00000e+0, 1.89059e+1, 0.00000e+0, 3.25609e+0, 0.00000e+0, 2.81234e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10690e+0, 0.00000e+0, 1.00460e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:42.224, 28/09/2022 12:10:42.014, 2.00160e+0, 0.00000e+0, 4.23418e+2, 0.00000e+0, 1.27311e+4, 0.00000e+0, 2.02687e+0, 0.00000e+0, 4.28878e+2, 0.00000e+0, 5.03465e+2, 0.00000e+0, 1.77540e+1, 0.00000e+0, 1.89091e+1, 0.00000e+0, 3.25543e+0, 0.00000e+0, 2.81269e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10661e+0, 0.00000e+0, 1.00441e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:43.219, 28/09/2022 12:10:43.008, 2.00190e+0, 0.00000e+0, 4.23541e+2, 0.00000e+0, 1.27562e+4, 0.00000e+0, 2.02746e+0, 0.00000e+0, 4.29013e+2, 0.00000e+0, 5.03436e+2, 0.00000e+0, 1.77547e+1, 0.00000e+0, 1.89099e+1, 0.00000e+0, 3.25602e+0, 0.00000e+0, 2.81273e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10610e+0, 0.00000e+0, 1.00407e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:44.208, 28/09/2022 12:10:44.004, 2.00217e+0, 0.00000e+0, 4.23378e+2, 0.00000e+0, 1.26586e+4, 0.00000e+0, 2.02756e+0, 0.00000e+0, 4.28806e+2, 0.00000e+0, 5.03345e+2, 0.00000e+0, 1.77626e+1, 0.00000e+0, 1.89130e+1, 0.00000e+0, 3.25637e+0, 0.00000e+0, 2.81300e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10583e+0, 0.00000e+0, 1.00389e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:45.205, 28/09/2022 12:10:44.998, 2.00232e+0, 0.00000e+0, 4.23031e+2, 0.00000e+0, 1.26703e+4, 0.00000e+0, 2.02786e+0, 0.00000e+0, 4.28459e+2, 0.00000e+0, 5.03477e+2, 0.00000e+0, 1.77564e+1, 0.00000e+0, 1.89111e+1, 0.00000e+0, 3.25595e+0, 0.00000e+0, 2.81286e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10593e+0, 0.00000e+0, 1.00395e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:46.206, 28/09/2022 12:10:45.992, 2.00184e+0, 0.00000e+0, 4.23323e+2, 0.00000e+0, 1.26908e+4, 0.00000e+0, 2.02806e+0, 0.00000e+0, 4.28764e+2, 0.00000e+0, 5.03411e+2, 0.00000e+0, 1.77579e+1, 0.00000e+0, 1.89191e+1, 0.00000e+0, 3.25594e+0, 0.00000e+0, 2.81257e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10549e+0, 0.00000e+0, 1.00366e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:47.196, 28/09/2022 12:10:46.986, 2.00151e+0, 0.00000e+0, 4.22243e+2, 0.00000e+0, 1.27087e+4, 0.00000e+0, 2.02760e+0, 0.00000e+0, 4.27678e+2, 0.00000e+0, 5.03444e+2, 0.00000e+0, 1.77579e+1, 0.00000e+0, 1.89189e+1, 0.00000e+0, 3.25614e+0, 0.00000e+0, 2.81228e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10551e+0, 0.00000e+0, 1.00367e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:48.192, 28/09/2022 12:10:47.982, 2.00228e+0, 0.00000e+0, 4.22397e+2, 0.00000e+0, 1.26831e+4, 0.00000e+0, 2.02722e+0, 0.00000e+0, 4.27823e+2, 0.00000e+0, 5.03432e+2, 0.00000e+0, 1.77583e+1, 0.00000e+0, 1.89200e+1, 0.00000e+0, 3.25573e+0, 0.00000e+0, 2.81254e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10552e+0, 0.00000e+0, 1.00368e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:49.185, 28/09/2022 12:10:48.976, 2.00188e+0, 0.00000e+0, 4.21272e+2, 0.00000e+0, 1.27007e+4, 0.00000e+0, 2.02804e+0, 0.00000e+0, 4.26692e+2, 0.00000e+0, 5.03447e+2, 0.00000e+0, 1.77670e+1, 0.00000e+0, 1.89154e+1, 0.00000e+0, 3.25664e+0, 0.00000e+0, 2.81201e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10319e+0, 0.00000e+0, 1.00212e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:50.179, 28/09/2022 12:10:49.970, 2.00340e+0, 0.00000e+0, 4.20126e+2, 0.00000e+0, 1.26517e+4, 0.00000e+0, 2.02754e+0, 0.00000e+0, 4.25509e+2, 0.00000e+0, 5.03496e+2, 0.00000e+0, 1.77597e+1, 0.00000e+0, 1.89201e+1, 0.00000e+0, 3.25606e+0, 0.00000e+0, 2.81280e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33695e+0, 0.00000e+0, 5.10374e+0, 0.00000e+0, 1.00250e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:51.184, 28/09/2022 12:10:50.965, 2.00315e+0, 0.00000e+0, 4.20867e+2, 0.00000e+0, 1.26262e+4, 0.00000e+0, 2.02902e+0, 0.00000e+0, 4.26249e+2, 0.00000e+0, 5.03472e+2, 0.00000e+0, 1.77601e+1, 0.00000e+0, 1.89223e+1, 0.00000e+0, 3.25570e+0, 0.00000e+0, 2.81289e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10369e+0, 0.00000e+0, 1.00246e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:52.168, 28/09/2022 12:10:51.959, 2.00305e+0, 0.00000e+0, 4.21090e+2, 0.00000e+0, 1.25531e+4, 0.00000e+0, 2.02862e+0, 0.00000e+0, 4.26443e+2, 0.00000e+0, 5.03419e+2, 0.00000e+0, 1.77609e+1, 0.00000e+0, 1.89280e+1, 0.00000e+0, 3.25604e+0, 0.00000e+0, 2.81234e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10508e+0, 0.00000e+0, 1.00338e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:53.171, 28/09/2022 12:10:52.954, 2.00247e+0, 0.00000e+0, 4.20700e+2, 0.00000e+0, 1.26306e+4, 0.00000e+0, 2.02867e+0, 0.00000e+0, 4.26081e+2, 0.00000e+0, 5.03462e+2, 0.00000e+0, 1.77610e+1, 0.00000e+0, 1.89287e+1, 0.00000e+0, 3.25608e+0, 0.00000e+0, 2.81253e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10523e+0, 0.00000e+0, 1.00349e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:54.165, 28/09/2022 12:10:53.948, 2.00256e+0, 0.00000e+0, 4.20647e+2, 0.00000e+0, 1.25515e+4, 0.00000e+0, 2.02792e+0, 0.00000e+0, 4.25994e+2, 0.00000e+0, 5.03406e+2, 0.00000e+0, 1.77605e+1, 0.00000e+0, 1.89297e+1, 0.00000e+0, 3.25608e+0, 0.00000e+0, 2.81230e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10525e+0, 0.00000e+0, 1.00350e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:55.153, 28/09/2022 12:10:54.942, 2.00328e+0, 0.00000e+0, 4.21111e+2, 0.00000e+0, 1.25672e+4, 0.00000e+0, 2.02805e+0, 0.00000e+0, 4.26471e+2, 0.00000e+0, 5.03513e+2, 0.00000e+0, 1.77610e+1, 0.00000e+0, 1.89303e+1, 0.00000e+0, 3.25591e+0, 0.00000e+0, 2.81274e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10509e+0, 0.00000e+0, 1.00339e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:56.147, 28/09/2022 12:10:55.938, 2.00295e+0, 0.00000e+0, 4.21627e+2, 0.00000e+0, 1.26143e+4, 0.00000e+0, 2.02888e+0, 0.00000e+0, 4.27014e+2, 0.00000e+0, 5.03389e+2, 0.00000e+0, 1.77617e+1, 0.00000e+0, 1.89327e+1, 0.00000e+0, 3.25603e+0, 0.00000e+0, 2.81233e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10529e+0, 0.00000e+0, 1.00353e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:57.144, 28/09/2022 12:10:56.932, 2.00162e+0, 0.00000e+0, 4.21831e+2, 0.00000e+0, 1.25741e+4, 0.00000e+0, 2.02846e+0, 0.00000e+0, 4.27203e+2, 0.00000e+0, 5.03499e+2, 0.00000e+0, 1.77588e+1, 0.00000e+0, 1.89344e+1, 0.00000e+0, 3.25611e+0, 0.00000e+0, 2.81232e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10480e+0, 0.00000e+0, 1.00320e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:58.139, 28/09/2022 12:10:57.926, 2.00243e+0, 0.00000e+0, 4.21898e+2, 0.00000e+0, 1.26171e+4, 0.00000e+0, 2.02720e+0, 0.00000e+0, 4.27290e+2, 0.00000e+0, 5.03420e+2, 0.00000e+0, 1.77648e+1, 0.00000e+0, 1.89349e+1, 0.00000e+0, 3.25603e+0, 0.00000e+0, 2.81257e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10495e+0, 0.00000e+0, 1.00330e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:10:59.136, 28/09/2022 12:10:58.921, 2.00162e+0, 0.00000e+0, 4.22025e+2, 0.00000e+0, 1.26486e+4, 0.00000e+0, 2.02808e+0, 0.00000e+0, 4.27431e+2, 0.00000e+0, 5.03555e+2, 0.00000e+0, 1.77614e+1, 0.00000e+0, 1.89407e+1, 0.00000e+0, 3.25569e+0, 0.00000e+0, 2.81261e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10432e+0, 0.00000e+0, 1.00288e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
28/09/2022 12:11:00.126, 28/09/2022 12:10:59.916, 2.00267e+0, 0.00000e+0, 4.21369e+2, 0.00000e+0, 1.25835e+4, 0.00000e+0, 2.02713e+0, 0.00000e+0, 4.26739e+2, 0.00000e+0, 5.03491e+2, 0.00000e+0, 1.77655e+1, 0.00000e+0, 1.89392e+1, 0.00000e+0, 3.25577e+0, 0.00000e+0, 2.81258e+0, 0.00000e+0, -2.52394e-1, 0.00000e+0, -4.33696e+0, 0.00000e+0, 5.10300e+0, 0.00000e+0, 1.00200e+2, 0.00000e+0, 2.00000e+1, 1.00000e+1, 3, -1, Disabled
